order_id,product_id,quantity,unit_price,subtotal
O003566,P0023,3,56.86,170.58
O003566,P0076,3,89.4,268.2
O003566,P0101,2,23.35,46.7
O003567,P0066,1,123.19,123.19
O003567,P0049,1,67.1,67.1
O003568,P0066,2,123.19,246.38
O003568,P0110,2,52.21,104.42
O003568,P0051,1,66.32,66.32
O003568,P0114,1,239.35,239.35
O003569,P0046,1,35.45,35.45
O003570,P0021,3,131.55,394.65
O003570,P0044,1,45.57,45.57
O003570,P0026,2,58.36,116.72
O003570,P0061,1,40.96,40.96
O003571,P0081,1,47.86,47.86
O003571,P0046,1,35.45,35.45
O003571,P0118,1,27.08,27.08
O003572,P0016,2,38.96,77.92
O003573,P0110,1,52.21,52.21
O003574,P0008,3,86.53,259.59
O003574,P0047,2,41.41,82.82
O003575,P0092,2,97.63,195.26
O003575,P0023,3,56.86,170.58
O003575,P0099,3,54.77,164.31
O003575,P0019,2,31.66,63.32
O003576,P0100,3,47.43,142.29
O003576,P0055,3,101.35,304.05
O003576,P0034,3,28.94,86.82
O003577,P0008,3,86.53,259.59
O003577,P0024,1,23.22,23.22
O003577,P0107,3,169.31,507.93
O003578,P0018,1,65.93,65.93
O003578,P0103,1,44.45,44.45
O003579,P0049,2,67.1,134.2
O003579,P0104,2,33.74,67.48
O003579,P0040,3,61.44,184.32
O003579,P0089,2,39.73,79.46
O003580,P0044,1,45.57,45.57
O003580,P0018,3,65.93,197.79
O003580,P0040,2,61.44,122.88
O003580,P0050,2,18.96,37.92
O003581,P0020,1,23.4,23.4
O003581,P0032,1,165.9,165.9
O003582,P0060,1,98.04,98.04
O003582,P0079,3,57.69,173.07
O003583,P0078,3,45.63,136.89
O003583,P0099,2,54.77,109.54
O003583,P0090,2,74.29,148.58
O003583,P0035,3,89.44,268.32
O003584,P0011,1,41.34,41.34
O003584,P0099,1,54.77,54.77
O003584,P0096,1,22.69,22.69
O003585,P0103,2,44.45,88.9
O003586,P0074,2,139.6,279.2
O003586,P0081,1,47.86,47.86
O003586,P0107,2,169.31,338.62
O003586,P0009,2,41.19,82.38
O003587,P0111,1,17.27,17.27
O003587,P0064,2,26.64,53.28
O003587,P0011,1,41.34,41.34
O003588,P0025,2,39.38,78.76
O003588,P0114,3,239.35,718.05
O003588,P0002,1,50.25,50.25
O003588,P0027,2,27.37,54.74
O003589,P0080,2,16.57,33.14
O003589,P0072,1,137.39,137.39
O003590,P0118,1,27.08,27.08
O003590,P0005,3,47.44,142.32
O003590,P0031,2,38.05,76.1
O003591,P0078,1,45.63,45.63
O003592,P0054,1,78.81,78.81
O003593,P0058,1,45.35,45.35
O003593,P0051,3,66.32,198.96
O003593,P0047,3,41.41,124.23
O003593,P0072,1,137.39,137.39
O003594,P0108,1,60.63,60.63
O003594,P0080,1,16.57,16.57
O003594,P0074,1,139.6,139.6
O003594,P0046,2,35.45,70.9
O003595,P0067,3,52.29,156.87
O003595,P0048,3,102.95,308.85
O003595,P0066,1,123.19,123.19
O003596,P0071,2,67.82,135.64
O003596,P0057,1,33.0,33.0
O003596,P0022,1,47.68,47.68
O003597,P0079,1,57.69,57.69
O003598,P0063,2,28.11,56.22
O003598,P0053,1,36.37,36.37
O003598,P0046,2,35.45,70.9
O003598,P0094,3,44.85,134.55
O003599,P0002,3,50.25,150.75
O003600,P0008,1,86.53,86.53
O003600,P0050,2,18.96,37.92
O003601,P0023,3,56.86,170.58
O003601,P0068,3,99.7,299.1
O003602,P0117,3,53.47,160.41
O003602,P0041,2,85.04,170.08
O003603,P0002,3,50.25,150.75
O003603,P0081,1,47.86,47.86
O003603,P0034,3,28.94,86.82
O003604,P0053,2,36.37,72.74
O003604,P0044,3,45.57,136.71
O003604,P0055,2,101.35,202.7
O003604,P0093,2,35.83,71.66
O003605,P0078,1,45.63,45.63
O003605,P0005,2,47.44,94.88
O003605,P0018,3,65.93,197.79
O003605,P0061,2,40.96,81.92
O003606,P0042,2,60.51,121.02
O003606,P0101,1,23.35,23.35
O003607,P0027,1,27.37,27.37
O003608,P0046,1,35.45,35.45
O003609,P0002,1,50.25,50.25
O003609,P0058,3,45.35,136.05
O003610,P0071,3,67.82,203.46
O003610,P0096,2,22.69,45.38
O003610,P0068,3,99.7,299.1
O003611,P0115,2,48.65,97.3
O003611,P0013,2,63.13,126.26
O003611,P0110,1,52.21,52.21
O003611,P0054,3,78.81,236.43
O003612,P0007,2,140.83,281.66
O003612,P0074,3,139.6,418.8
O003613,P0082,2,67.64,135.28
O003613,P0045,1,22.49,22.49
O003614,P0082,1,67.64,67.64
O003615,P0012,1,41.29,41.29
O003615,P0108,2,60.63,121.26
O003615,P0117,2,53.47,106.94
O003615,P0017,3,29.73,89.19
O003616,P0069,2,67.83,135.66
O003616,P0062,1,48.84,48.84
O003616,P0001,2,73.55,147.1
O003617,P0040,3,61.44,184.32
O003617,P0099,3,54.77,164.31
O003617,P0096,1,22.69,22.69
O003618,P0105,2,49.56,99.12
O003618,P0087,1,94.56,94.56
O003618,P0095,2,43.15,86.3
O003619,P0103,1,44.45,44.45
O003619,P0068,1,99.7,99.7
O003620,P0067,2,52.29,104.58
O003620,P0054,1,78.81,78.81
O003620,P0101,3,23.35,70.05
O003620,P0043,1,50.94,50.94
O003621,P0068,1,99.7,99.7
O003622,P0005,3,47.44,142.32
O003622,P0024,2,23.22,46.44
O003622,P0054,2,78.81,157.62
O003623,P0056,3,95.47,286.41
O003623,P0032,1,165.9,165.9
O003623,P0002,1,50.25,50.25
O003623,P0021,1,131.55,131.55
O003624,P0099,3,54.77,164.31
O003624,P0001,2,73.55,147.1
O003624,P0107,3,169.31,507.93
O003625,P0003,3,80.53,241.59
O003625,P0080,1,16.57,16.57
O003625,P0041,2,85.04,170.08
O003625,P0023,3,56.86,170.58
O003626,P0072,1,137.39,137.39
O003626,P0006,2,47.44,94.88
O003626,P0082,2,67.64,135.28
O003626,P0004,1,136.16,136.16
O003627,P0082,2,67.64,135.28
O003628,P0107,3,169.31,507.93
O003628,P0041,3,85.04,255.12
O003628,P0034,1,28.94,28.94
O003628,P0089,2,39.73,79.46
O003629,P0082,2,67.64,135.28
O003629,P0069,2,67.83,135.66
O003629,P0011,3,41.34,124.02
O003629,P0091,1,57.87,57.87
O003630,P0076,2,89.4,178.8
O003630,P0090,2,74.29,148.58
O003630,P0086,1,40.4,40.4
O003631,P0017,1,29.73,29.73
O003632,P0098,2,63.86,127.72
O003632,P0061,1,40.96,40.96
O003633,P0055,1,101.35,101.35
O003634,P0071,1,67.82,67.82
O003634,P0034,3,28.94,86.82
O003634,P0073,3,53.44,160.32
O003634,P0110,3,52.21,156.63
O003635,P0018,2,65.93,131.86
O003636,P0004,1,136.16,136.16
O003636,P0074,1,139.6,139.6
O003636,P0089,2,39.73,79.46
O003637,P0088,3,66.5,199.5
O003637,P0080,3,16.57,49.71
O003638,P0025,3,39.38,118.14
O003639,P0060,2,98.04,196.08
O003640,P0032,1,165.9,165.9
O003640,P0057,1,33.0,33.0
O003640,P0025,1,39.38,39.38
O003640,P0061,3,40.96,122.88
O003641,P0091,3,57.87,173.61
O003641,P0095,2,43.15,86.3
O003642,P0013,1,63.13,63.13
O003642,P0092,2,97.63,195.26
O003642,P0116,1,65.43,65.43
O003642,P0034,3,28.94,86.82
O003643,P0087,1,94.56,94.56
O003643,P0107,2,169.31,338.62
O003643,P0019,2,31.66,63.32
O003644,P0096,1,22.69,22.69
O003644,P0092,1,97.63,97.63
O003645,P0099,2,54.77,109.54
O003646,P0028,2,68.4,136.8
O003647,P0065,3,88.9,266.7
O003648,P0008,2,86.53,173.06
O003649,P0097,2,65.21,130.42
O003650,P0082,2,67.64,135.28
O003650,P0089,1,39.73,39.73
O003651,P0072,3,137.39,412.17
O003652,P0052,1,43.33,43.33
O003652,P0022,2,47.68,95.36
O003653,P0101,2,23.35,46.7
O003653,P0052,3,43.33,129.99
O003654,P0010,2,75.61,151.22
O003655,P0005,1,47.44,47.44
O003655,P0115,3,48.65,145.95
O003655,P0098,2,63.86,127.72
O003655,P0060,1,98.04,98.04
O003656,P0031,3,38.05,114.15
O003656,P0111,3,17.27,51.81
O003657,P0047,3,41.41,124.23
O003658,P0063,3,28.11,84.33
O003658,P0041,2,85.04,170.08
O003658,P0053,2,36.37,72.74
O003658,P0087,2,94.56,189.12
O003659,P0039,1,24.61,24.61
O003659,P0040,1,61.44,61.44
O003660,P0074,1,139.6,139.6
O003660,P0088,3,66.5,199.5
O003661,P0022,3,47.68,143.04
O003662,P0058,2,45.35,90.7
O003662,P0076,3,89.4,268.2
O003662,P0102,1,42.42,42.42
O003663,P0014,1,17.32,17.32
O003663,P0061,1,40.96,40.96
O003663,P0062,1,48.84,48.84
O003663,P0005,3,47.44,142.32
O003664,P0061,2,40.96,81.92
O003664,P0075,2,11.34,22.68
O003665,P0004,3,136.16,408.48
O003666,P0015,1,19.4,19.4
O003666,P0055,2,101.35,202.7
O003666,P0014,3,17.32,51.96
O003667,P0098,1,63.86,63.86
O003667,P0082,1,67.64,67.64
O003667,P0024,1,23.22,23.22
O003668,P0041,3,85.04,255.12
O003668,P0072,2,137.39,274.78
O003669,P0102,2,42.42,84.84
O003669,P0073,2,53.44,106.88
O003670,P0082,3,67.64,202.92
O003671,P0028,2,68.4,136.8
O003672,P0023,2,56.86,113.72
O003672,P0059,1,66.6,66.6
O003672,P0111,1,17.27,17.27
O003673,P0051,1,66.32,66.32
O003673,P0089,3,39.73,119.19
O003673,P0111,1,17.27,17.27
O003674,P0041,2,85.04,170.08
O003675,P0115,2,48.65,97.3
O003675,P0031,2,38.05,76.1
O003675,P0052,1,43.33,43.33
O003676,P0096,3,22.69,68.07
O003676,P0057,1,33.0,33.0
O003677,P0067,2,52.29,104.58
O003678,P0089,3,39.73,119.19
O003679,P0028,1,68.4,68.4
O003679,P0062,2,48.84,97.68
O003679,P0117,1,53.47,53.47
O003680,P0102,1,42.42,42.42
O003680,P0048,3,102.95,308.85
O003680,P0003,2,80.53,161.06
O003680,P0077,2,57.53,115.06
O003681,P0068,1,99.7,99.7
O003682,P0098,1,63.86,63.86
O003682,P0090,2,74.29,148.58
O003682,P0002,2,50.25,100.5
O003682,P0072,2,137.39,274.78
O003683,P0077,3,57.53,172.59
O003683,P0094,3,44.85,134.55
O003684,P0042,2,60.51,121.02
O003685,P0052,3,43.33,129.99
O003685,P0050,3,18.96,56.88
O003686,P0021,2,131.55,263.1
O003687,P0019,1,31.66,31.66
O003687,P0046,3,35.45,106.35
O003688,P0064,1,26.64,26.64
O003688,P0041,3,85.04,255.12
O003688,P0026,3,58.36,175.08
O003688,P0090,2,74.29,148.58
O003689,P0010,3,75.61,226.83
O003689,P0036,1,26.25,26.25
O003689,P0062,1,48.84,48.84
O003689,P0082,2,67.64,135.28
O003690,P0068,1,99.7,99.7
O003690,P0118,3,27.08,81.24
O003690,P0069,2,67.83,135.66
O003690,P0051,2,66.32,132.64
O003691,P0096,3,22.69,68.07
O003691,P0017,2,29.73,59.46
O003691,P0112,3,53.74,161.22
O003691,P0007,2,140.83,281.66
O003692,P0054,3,78.81,236.43
O003692,P0116,1,65.43,65.43
O003693,P0057,3,33.0,99.0
O003693,P0054,3,78.81,236.43
O003693,P0082,2,67.64,135.28
O003694,P0114,3,239.35,718.05
O003694,P0032,1,165.9,165.9
O003694,P0042,3,60.51,181.53
O003694,P0109,2,63.72,127.44
O003695,P0098,3,63.86,191.58
O003695,P0092,3,97.63,292.89
O003696,P0087,1,94.56,94.56
O003696,P0039,3,24.61,73.83
O003697,P0034,3,28.94,86.82
O003697,P0042,1,60.51,60.51
O003698,P0119,1,108.39,108.39
O003698,P0114,1,239.35,239.35
O003698,P0076,2,89.4,178.8
O003698,P0017,1,29.73,29.73
O003699,P0040,3,61.44,184.32
O003699,P0042,1,60.51,60.51
O003700,P0079,2,57.69,115.38
O003701,P0080,1,16.57,16.57
O003701,P0031,1,38.05,38.05
O003701,P0059,3,66.6,199.8
O003701,P0089,3,39.73,119.19
O003702,P0054,2,78.81,157.62
O003702,P0086,2,40.4,80.8
O003702,P0072,3,137.39,412.17
O003703,P0053,3,36.37,109.11
O003703,P0072,1,137.39,137.39
O003703,P0005,3,47.44,142.32
O003703,P0070,1,37.07,37.07
O003704,P0033,2,54.16,108.32
O003704,P0012,1,41.29,41.29
O003704,P0041,3,85.04,255.12
O003704,P0097,3,65.21,195.63
O003705,P0058,2,45.35,90.7
O003705,P0065,2,88.9,177.8
O003705,P0119,2,108.39,216.78
O003705,P0072,1,137.39,137.39
O003706,P0045,2,22.49,44.98
O003707,P0109,1,63.72,63.72
O003707,P0078,1,45.63,45.63
O003708,P0031,1,38.05,38.05
O003708,P0011,2,41.34,82.68
O003708,P0062,1,48.84,48.84
O003709,P0042,2,60.51,121.02
O003709,P0112,2,53.74,107.48
O003710,P0068,1,99.7,99.7
O003710,P0066,2,123.19,246.38
O003710,P0087,3,94.56,283.68
O003710,P0020,1,23.4,23.4
O003711,P0095,2,43.15,86.3
O003711,P0018,3,65.93,197.79
O003711,P0032,1,165.9,165.9
O003712,P0011,3,41.34,124.02
O003712,P0041,2,85.04,170.08
O003713,P0005,2,47.44,94.88
O003713,P0029,1,38.08,38.08
O003713,P0118,2,27.08,54.16
O003713,P0074,1,139.6,139.6
O003714,P0043,1,50.94,50.94
O003714,P0026,1,58.36,58.36
O003715,P0040,1,61.44,61.44
O003715,P0052,3,43.33,129.99
O003715,P0113,3,56.61,169.83
O003715,P0117,3,53.47,160.41
O003716,P0072,2,137.39,274.78
O003717,P0119,3,108.39,325.17
O003717,P0080,1,16.57,16.57
O003717,P0071,2,67.82,135.64
O003718,P0033,1,54.16,54.16
O003718,P0037,1,61.89,61.89
O003718,P0070,3,37.07,111.21
O003718,P0002,1,50.25,50.25
O003719,P0002,2,50.25,100.5
O003719,P0058,1,45.35,45.35
O003719,P0006,3,47.44,142.32
O003720,P0071,3,67.82,203.46
O003720,P0034,1,28.94,28.94
O003720,P0086,1,40.4,40.4
O003720,P0112,1,53.74,53.74
O003721,P0113,3,56.61,169.83
O003721,P0006,2,47.44,94.88
O003721,P0011,1,41.34,41.34
O003721,P0007,2,140.83,281.66
O003722,P0012,1,41.29,41.29
O003722,P0104,3,33.74,101.22
O003723,P0073,2,53.44,106.88
O003723,P0095,3,43.15,129.45
O003723,P0034,2,28.94,57.88
O003723,P0043,3,50.94,152.82
O003724,P0080,3,16.57,49.71
O003724,P0072,3,137.39,412.17
O003724,P0111,3,17.27,51.81
O003724,P0083,3,132.52,397.56
O003725,P0059,2,66.6,133.2
O003726,P0009,1,41.19,41.19
O003726,P0025,2,39.38,78.76
O003727,P0075,2,11.34,22.68
O003727,P0065,1,88.9,88.9
O003727,P0003,3,80.53,241.59
O003728,P0059,1,66.6,66.6
O003728,P0076,2,89.4,178.8
O003728,P0047,3,41.41,124.23
O003728,P0032,1,165.9,165.9
O003729,P0054,1,78.81,78.81
O003729,P0070,2,37.07,74.14
O003730,P0018,2,65.93,131.86
O003730,P0030,3,45.83,137.49
O003730,P0024,3,23.22,69.66
O003730,P0067,1,52.29,52.29
O003731,P0061,3,40.96,122.88
O003731,P0095,1,43.15,43.15
O003731,P0016,1,38.96,38.96
O003731,P0037,3,61.89,185.67
O003732,P0044,2,45.57,91.14
O003732,P0090,1,74.29,74.29
O003733,P0049,3,67.1,201.3
O003734,P0096,2,22.69,45.38
O003735,P0028,1,68.4,68.4
O003735,P0074,2,139.6,279.2
O003736,P0021,1,131.55,131.55
O003737,P0025,1,39.38,39.38
O003737,P0079,2,57.69,115.38
O003738,P0067,3,52.29,156.87
O003738,P0052,3,43.33,129.99
O003739,P0076,2,89.4,178.8
O003739,P0071,2,67.82,135.64
O003740,P0115,3,48.65,145.95
O003740,P0101,2,23.35,46.7
O003741,P0116,2,65.43,130.86
O003741,P0017,2,29.73,59.46
O003741,P0052,3,43.33,129.99
O003742,P0097,3,65.21,195.63
O003743,P0097,3,65.21,195.63
O003744,P0017,1,29.73,29.73
O003744,P0084,1,40.01,40.01
O003745,P0039,3,24.61,73.83
O003746,P0120,1,85.73,85.73
O003746,P0097,1,65.21,65.21
O003747,P0010,2,75.61,151.22
O003747,P0044,1,45.57,45.57
O003747,P0086,3,40.4,121.2
O003748,P0039,3,24.61,73.83
O003748,P0093,1,35.83,35.83
O003749,P0052,2,43.33,86.66
O003749,P0115,3,48.65,145.95
O003750,P0110,1,52.21,52.21
O003750,P0059,3,66.6,199.8
O003750,P0091,1,57.87,57.87
O003750,P0014,1,17.32,17.32
O003751,P0068,1,99.7,99.7
O003751,P0036,1,26.25,26.25
O003751,P0041,2,85.04,170.08
O003751,P0039,1,24.61,24.61
O003752,P0045,1,22.49,22.49
O003752,P0001,1,73.55,73.55
O003752,P0102,1,42.42,42.42
O003752,P0119,1,108.39,108.39
O003753,P0053,1,36.37,36.37
O003753,P0070,2,37.07,74.14
O003753,P0035,1,89.44,89.44
O003753,P0044,3,45.57,136.71
O003754,P0015,3,19.4,58.2
O003754,P0105,3,49.56,148.68
O003754,P0066,3,123.19,369.57
O003755,P0034,1,28.94,28.94
O003755,P0112,3,53.74,161.22
O003755,P0108,3,60.63,181.89
O003755,P0107,3,169.31,507.93
O003756,P0082,2,67.64,135.28
O003756,P0025,1,39.38,39.38
O003756,P0099,3,54.77,164.31
O003756,P0016,2,38.96,77.92
O003757,P0020,2,23.4,46.8
O003757,P0009,3,41.19,123.57
O003757,P0045,1,22.49,22.49
O003758,P0077,2,57.53,115.06
O003758,P0005,2,47.44,94.88
O003758,P0015,3,19.4,58.2
O003758,P0057,2,33.0,66.0
O003759,P0014,3,17.32,51.96
O003760,P0017,1,29.73,29.73
O003761,P0090,2,74.29,148.58
O003761,P0080,3,16.57,49.71
O003761,P0063,3,28.11,84.33
O003761,P0077,3,57.53,172.59
O003762,P0028,3,68.4,205.2
O003763,P0052,1,43.33,43.33
O003763,P0065,1,88.9,88.9
O003764,P0095,1,43.15,43.15
O003765,P0073,2,53.44,106.88
O003766,P0044,3,45.57,136.71
O003766,P0020,1,23.4,23.4
O003766,P0045,1,22.49,22.49
O003767,P0049,1,67.1,67.1
O003767,P0028,1,68.4,68.4
O003767,P0087,1,94.56,94.56
O003767,P0079,3,57.69,173.07
O003768,P0061,3,40.96,122.88
O003768,P0038,2,16.85,33.7
O003769,P0061,3,40.96,122.88
O003770,P0007,1,140.83,140.83
O003770,P0047,3,41.41,124.23
O003770,P0061,2,40.96,81.92
O003770,P0090,2,74.29,148.58
O003771,P0111,1,17.27,17.27
O003772,P0038,1,16.85,16.85
O003773,P0056,3,95.47,286.41
O003773,P0116,3,65.43,196.29
O003774,P0117,2,53.47,106.94
O003774,P0102,1,42.42,42.42
O003775,P0085,1,33.61,33.61
O003775,P0060,3,98.04,294.12
O003775,P0015,3,19.4,58.2
O003776,P0060,2,98.04,196.08
O003776,P0059,2,66.6,133.2
O003777,P0039,3,24.61,73.83
O003778,P0050,2,18.96,37.92
O003778,P0072,1,137.39,137.39
O003778,P0005,1,47.44,47.44
O003779,P0046,2,35.45,70.9
O003779,P0035,2,89.44,178.88
O003779,P0069,3,67.83,203.49
O003779,P0005,1,47.44,47.44
O003780,P0003,2,80.53,161.06
O003780,P0016,3,38.96,116.88
O003781,P0009,2,41.19,82.38
O003781,P0109,1,63.72,63.72
O003781,P0016,3,38.96,116.88
O003781,P0040,2,61.44,122.88
O003782,P0015,1,19.4,19.4
O003783,P0041,1,85.04,85.04
O003783,P0024,2,23.22,46.44
O003783,P0016,2,38.96,77.92
O003784,P0035,2,89.44,178.88
O003785,P0030,2,45.83,91.66
O003785,P0098,2,63.86,127.72
O003786,P0016,1,38.96,38.96
O003786,P0113,2,56.61,113.22
O003786,P0001,3,73.55,220.65
O003786,P0101,1,23.35,23.35
O003787,P0110,3,52.21,156.63
O003787,P0070,1,37.07,37.07
O003787,P0042,2,60.51,121.02
O003788,P0092,3,97.63,292.89
O003788,P0048,2,102.95,205.9
O003789,P0079,3,57.69,173.07
O003790,P0027,2,27.37,54.74
O003791,P0110,2,52.21,104.42
O003791,P0091,3,57.87,173.61
O003792,P0093,1,35.83,35.83
O003792,P0030,3,45.83,137.49
O003792,P0065,3,88.9,266.7
O003793,P0020,1,23.4,23.4
O003793,P0002,1,50.25,50.25
O003794,P0068,1,99.7,99.7
O003795,P0013,3,63.13,189.39
O003795,P0053,1,36.37,36.37
O003795,P0119,3,108.39,325.17
O003796,P0078,3,45.63,136.89
O003796,P0018,1,65.93,65.93
O003796,P0026,3,58.36,175.08
O003797,P0024,1,23.22,23.22
O003797,P0077,3,57.53,172.59
O003797,P0035,1,89.44,89.44
O003797,P0100,2,47.43,94.86
O003798,P0018,2,65.93,131.86
O003799,P0058,1,45.35,45.35
O003799,P0015,3,19.4,58.2
O003800,P0095,3,43.15,129.45
O003800,P0093,3,35.83,107.49
O003800,P0119,2,108.39,216.78
O003800,P0051,3,66.32,198.96
O003801,P0074,2,139.6,279.2
O003801,P0108,2,60.63,121.26
O003801,P0053,1,36.37,36.37
O003802,P0083,3,132.52,397.56
O003802,P0113,1,56.61,56.61
O003802,P0067,2,52.29,104.58
O003802,P0100,3,47.43,142.29
O003803,P0032,1,165.9,165.9
O003803,P0027,2,27.37,54.74
O003804,P0056,2,95.47,190.94
O003805,P0072,3,137.39,412.17
O003805,P0032,2,165.9,331.8
O003805,P0027,1,27.37,27.37
O003806,P0035,2,89.44,178.88
O003806,P0027,1,27.37,27.37
O003806,P0050,1,18.96,18.96
O003807,P0048,3,102.95,308.85
O003807,P0085,3,33.61,100.83
O003808,P0054,3,78.81,236.43
O003808,P0005,3,47.44,142.32
O003808,P0104,1,33.74,33.74
O003809,P0113,3,56.61,169.83
O003809,P0050,1,18.96,18.96
O003810,P0119,2,108.39,216.78
O003810,P0114,2,239.35,478.7
O003810,P0090,2,74.29,148.58
O003810,P0072,2,137.39,274.78
O003811,P0081,2,47.86,95.72
O003812,P0015,2,19.4,38.8
O003812,P0020,2,23.4,46.8
O003813,P0067,3,52.29,156.87
O003813,P0056,3,95.47,286.41
O003813,P0058,1,45.35,45.35
O003813,P0082,3,67.64,202.92
O003814,P0014,2,17.32,34.64
O003815,P0098,1,63.86,63.86
O003815,P0048,1,102.95,102.95
O003816,P0012,1,41.29,41.29
O003816,P0025,3,39.38,118.14
O003816,P0071,2,67.82,135.64
O003817,P0109,2,63.72,127.44
O003818,P0027,1,27.37,27.37
O003818,P0108,1,60.63,60.63
O003819,P0120,3,85.73,257.19
O003819,P0071,2,67.82,135.64
O003819,P0028,3,68.4,205.2
O003819,P0023,1,56.86,56.86
O003820,P0086,1,40.4,40.4
O003820,P0001,3,73.55,220.65
O003821,P0077,2,57.53,115.06
O003821,P0106,1,69.58,69.58
O003822,P0090,3,74.29,222.87
O003822,P0099,2,54.77,109.54
O003822,P0008,1,86.53,86.53
O003822,P0089,1,39.73,39.73
O003823,P0057,3,33.0,99.0
O003824,P0033,2,54.16,108.32
O003824,P0064,2,26.64,53.28
O003824,P0003,1,80.53,80.53
O003824,P0058,2,45.35,90.7
O003825,P0023,1,56.86,56.86
O003826,P0112,1,53.74,53.74
O003826,P0060,1,98.04,98.04
O003827,P0044,1,45.57,45.57
O003827,P0069,3,67.83,203.49
O003827,P0050,1,18.96,18.96
O003827,P0018,3,65.93,197.79
O003828,P0071,2,67.82,135.64
O003828,P0011,2,41.34,82.68
O003828,P0010,3,75.61,226.83
O003828,P0075,3,11.34,34.02
O003829,P0010,3,75.61,226.83
O003829,P0014,2,17.32,34.64
O003829,P0017,3,29.73,89.19
O003830,P0046,1,35.45,35.45
O003830,P0030,3,45.83,137.49
O003830,P0050,3,18.96,56.88
O003830,P0006,1,47.44,47.44
O003831,P0001,3,73.55,220.65
O003831,P0089,2,39.73,79.46
O003831,P0088,1,66.5,66.5
O003832,P0028,3,68.4,205.2
O003832,P0115,1,48.65,48.65
O003832,P0117,1,53.47,53.47
O003833,P0067,3,52.29,156.87
O003834,P0018,1,65.93,65.93
O003834,P0088,2,66.5,133.0
O003835,P0077,1,57.53,57.53
O003835,P0036,3,26.25,78.75
O003835,P0065,1,88.9,88.9
O003836,P0062,1,48.84,48.84
O003836,P0016,3,38.96,116.88
O003837,P0038,3,16.85,50.55
O003837,P0100,3,47.43,142.29
O003838,P0108,1,60.63,60.63
O003839,P0038,2,16.85,33.7
O003839,P0102,2,42.42,84.84
O003839,P0044,2,45.57,91.14
O003840,P0097,1,65.21,65.21
O003840,P0022,3,47.68,143.04
O003840,P0039,3,24.61,73.83
O003841,P0097,3,65.21,195.63
O003841,P0093,3,35.83,107.49
O003842,P0050,2,18.96,37.92
O003843,P0091,2,57.87,115.74
O003843,P0027,2,27.37,54.74
O003844,P0011,3,41.34,124.02
O003844,P0083,1,132.52,132.52
O003844,P0024,3,23.22,69.66
O003844,P0060,3,98.04,294.12
O003845,P0057,2,33.0,66.0
O003845,P0030,1,45.83,45.83
O003846,P0001,3,73.55,220.65
O003847,P0119,2,108.39,216.78
O003847,P0052,2,43.33,86.66
O003847,P0064,3,26.64,79.92
O003848,P0039,1,24.61,24.61
O003848,P0064,3,26.64,79.92
O003848,P0115,2,48.65,97.3
O003848,P0076,1,89.4,89.4
O003849,P0085,1,33.61,33.61
O003849,P0012,1,41.29,41.29
O003850,P0067,2,52.29,104.58
O003850,P0059,2,66.6,133.2
O003850,P0107,1,169.31,169.31
O003851,P0060,2,98.04,196.08
O003851,P0037,3,61.89,185.67
O003852,P0007,2,140.83,281.66
O003852,P0012,3,41.29,123.87
O003852,P0028,3,68.4,205.2
O003852,P0050,1,18.96,18.96
O003853,P0118,2,27.08,54.16
O003853,P0044,3,45.57,136.71
O003853,P0073,1,53.44,53.44
O003854,P0118,3,27.08,81.24
O003854,P0114,1,239.35,239.35
O003854,P0065,3,88.9,266.7
O003855,P0053,2,36.37,72.74
O003855,P0065,2,88.9,177.8
O003856,P0093,3,35.83,107.49
O003856,P0062,3,48.84,146.52
O003856,P0065,3,88.9,266.7
O003856,P0053,3,36.37,109.11
O003857,P0005,1,47.44,47.44
O003857,P0050,1,18.96,18.96
O003857,P0117,1,53.47,53.47
O003857,P0010,3,75.61,226.83
O003858,P0048,1,102.95,102.95
O003859,P0038,2,16.85,33.7
O003859,P0074,3,139.6,418.8
O003859,P0091,3,57.87,173.61
O003860,P0111,3,17.27,51.81
O003861,P0052,2,43.33,86.66
O003862,P0054,1,78.81,78.81
O003862,P0053,3,36.37,109.11
O003863,P0082,3,67.64,202.92
O003863,P0115,1,48.65,48.65
O003863,P0069,2,67.83,135.66
O003864,P0115,3,48.65,145.95
O003864,P0034,2,28.94,57.88
O003864,P0014,3,17.32,51.96
O003864,P0049,3,67.1,201.3
O003865,P0049,3,67.1,201.3
O003866,P0029,3,38.08,114.24
O003866,P0093,2,35.83,71.66
O003867,P0019,1,31.66,31.66
O003867,P0015,2,19.4,38.8
O003868,P0017,3,29.73,89.19
O003869,P0021,1,131.55,131.55
O003869,P0042,1,60.51,60.51
O003870,P0077,2,57.53,115.06
O003870,P0032,1,165.9,165.9
O003871,P0102,3,42.42,127.26
O003871,P0015,3,19.4,58.2
O003871,P0103,1,44.45,44.45
O003871,P0058,2,45.35,90.7
O003872,P0104,1,33.74,33.74
O003872,P0017,2,29.73,59.46
O003872,P0016,3,38.96,116.88
O003872,P0059,1,66.6,66.6
O003873,P0002,1,50.25,50.25
O003873,P0117,3,53.47,160.41
O003873,P0012,2,41.29,82.58
O003873,P0110,1,52.21,52.21
O003874,P0019,3,31.66,94.98
O003874,P0044,3,45.57,136.71
O003874,P0080,1,16.57,16.57
O003875,P0046,3,35.45,106.35
O003875,P0015,3,19.4,58.2
O003875,P0060,3,98.04,294.12
O003876,P0012,3,41.29,123.87
O003876,P0016,1,38.96,38.96
