order_id,customer_id,order_date,delivery_date,order_total
O004134,C00513,2025-08-24 01:42:55.958877,2025-08-30 01:42:55.958877,258.13
O004135,C00152,2024-09-18 20:59:48.332185,2024-09-22 20:59:48.332185,555.01
O004136,C00554,2024-07-04 05:54:49.889488,2024-07-07 05:54:49.889488,258.71
O004137,C00140,2026-05-07 08:46:23.634471,2026-05-11 08:46:23.634471,148.58
O004138,C00741,2025-01-04 21:09:04.334974,2025-01-08 21:09:04.334974,257.29
O004139,C00261,2025-01-05 11:27:20.540871,2025-01-12 11:27:20.540871,451.61
O004140,C00509,2025-01-07 03:43:05.569239,2025-01-12 03:43:05.569239,129.45
O004141,C00803,2025-03-01 07:38:58.001873,2025-03-03 07:38:58.001873,53.74
O004142,C00273,2025-06-25 12:42:40.459969,2025-06-30 12:42:40.459969,267.41
O004143,C00270,2025-06-26 16:43:49.713004,2025-07-02 16:43:49.713004,169.31
O004144,C00272,2024-06-20 07:00:34.273365,2024-06-22 07:00:34.273365,412.17
O004145,C00340,2024-10-01 22:41:12.731680,2024-10-04 22:41:12.731680,158.14
O004146,C00845,2026-05-21 21:13:56.878809,2026-05-25 21:13:56.878809,40.01
O004147,C00537,2024-12-30 13:31:40.924834,2025-01-07 13:31:40.924834,177.69
O004148,C00792,2025-02-28 12:54:59.855891,2025-03-06 12:54:59.855891,309.96
O004149,C00510,2024-06-28 08:24:34.336518,2024-07-02 08:24:34.336518,132.61
O004150,C00970,2025-11-18 16:09:25.294604,2025-11-21 16:09:25.294604,58.2
O004151,C00414,2025-08-21 16:20:11.252795,2025-08-28 16:20:11.252795,39.73
O004152,C00958,2024-08-22 20:55:13.366727,2024-08-29 20:55:13.366727,428.95
O004153,C00946,2025-10-14 19:30:58.199993,2025-10-22 19:30:58.199993,88.9
O004154,C00673,2025-12-20 07:42:18.067928,2025-12-27 07:42:18.067928,317.42
O004155,C00210,2026-01-02 03:02:04.131801,2026-01-04 03:02:04.131801,418.27
O004156,C00705,2025-05-20 13:08:49.953662,2025-05-22 13:08:49.953662,82.82
O004157,C00065,2025-09-08 06:37:39.578380,2025-09-12 06:37:39.578380,570.71
O004158,C00258,2026-02-24 13:21:49.811165,2026-03-01 13:21:49.811165,249.14
O004159,C00396,2024-09-18 15:51:17.436398,2024-09-20 15:51:17.436398,454.7
O004160,C00781,2025-09-04 08:36:26.391003,2025-09-07 08:36:26.391003,934.18
O004161,C00858,2024-06-19 15:02:29.779654,2024-06-20 15:02:29.779654,231.58
O004162,C00856,2024-09-29 17:34:30.313788,2024-10-03 17:34:30.313788,670.2
O004163,C00897,2025-11-15 17:35:09.820114,2025-11-21 17:35:09.820114,179.38
O004164,C00555,2024-07-20 05:23:50.331068,2024-07-22 05:23:50.331068,136.05
O004165,C00264,2025-04-29 18:43:02.894192,2025-05-03 18:43:02.894192,132.64
O004166,C00794,2026-02-26 00:38:24.199529,2026-03-02 00:38:24.199529,121.02
O004167,C00802,2026-05-22 21:37:15.376699,2026-05-23 21:37:15.376699,184.34
O004168,C00267,2024-12-30 14:46:00.920289,2025-01-05 14:46:00.920289,548.17
O004169,C00073,2026-01-30 17:35:14.983504,2026-02-03 17:35:14.983504,340.01
O004170,C00114,2025-04-25 14:56:15.661348,2025-04-28 14:56:15.661348,222.25
O004171,C00405,2026-06-16 10:48:34.095809,2026-06-21 10:48:34.095809,361.97
O004172,C00548,2024-06-18 12:00:51.261476,2024-06-22 12:00:51.261476,360.34
O004173,C00253,2024-08-17 01:39:01.091198,2024-08-20 01:39:01.091198,39.73
O004174,C00536,2025-11-14 05:52:25.652434,2025-11-21 05:52:25.652434,94.88
O004175,C00528,2025-06-20 22:38:28.739800,2025-06-23 22:38:28.739800,146.3
O004176,C00615,2025-11-15 13:19:23.909450,2025-11-17 13:19:23.909450,631.57
O004177,C00285,2025-01-05 08:38:53.628174,2025-01-09 08:38:53.628174,545.37
O004178,C00460,2026-02-06 12:59:55.092991,2026-02-11 12:59:55.092991,251.71
O004179,C00513,2026-02-16 16:51:15.290298,2026-02-21 16:51:15.290298,189.26
O004180,C00458,2025-10-16 04:37:52.179217,2025-10-20 04:37:52.179217,190.38
O004181,C00649,2025-04-30 00:36:46.206773,2025-05-05 00:36:46.206773,257.19
O004182,C00938,2025-05-02 17:48:32.168011,2025-05-03 17:48:32.168011,165.32
O004183,C00085,2025-08-03 00:41:49.213006,2025-08-07 00:41:49.213006,635.73
O004184,C00579,2025-06-03 10:05:47.052432,2025-06-08 10:05:47.052432,317.17
O004185,C00092,2025-12-05 09:56:56.064991,2025-12-11 09:56:56.064991,248.99
O004186,C00495,2024-08-06 18:02:20.690391,2024-08-14 18:02:20.690391,115.38
O004187,C00562,2025-12-05 20:11:21.251193,2025-12-07 20:11:21.251193,212.79
O004188,C00860,2025-11-22 12:49:11.080683,2025-11-24 12:49:11.080683,46.44
O004189,C00299,2025-05-26 13:28:01.785799,2025-05-27 13:28:01.785799,45.35
O004190,C00833,2025-12-10 21:00:23.947749,2025-12-11 21:00:23.947749,346.04
O004191,C00189,2026-05-15 03:50:49.073858,2026-05-22 03:50:49.073858,156.63
O004192,C00390,2025-01-14 22:39:37.595331,2025-01-19 22:39:37.595331,243.27
O004193,C00531,2025-02-13 12:01:06.586023,2025-02-18 12:01:06.586023,354.98
O004194,C00717,2026-02-16 10:50:30.383128,2026-02-19 10:50:30.383128,54.16
O004195,C00640,2025-12-10 22:32:28.642750,2025-12-17 22:32:28.642750,718.05
O004196,C00658,2025-04-25 02:11:38.969547,2025-04-30 02:11:38.969547,242.37
O004197,C00659,2025-08-31 14:08:22.770742,2025-09-06 14:08:22.770742,59.46
O004198,C00369,2025-03-13 10:22:22.623474,2025-03-19 10:22:22.623474,127.09
O004199,C00747,2024-11-05 06:46:39.922817,2024-11-08 06:46:39.922817,318.25
O004200,C00716,2025-07-20 21:44:29.804526,2025-07-26 21:44:29.804526,382.53
O004201,C00718,2024-11-14 10:59:01.463529,2024-11-17 10:59:01.463529,371.94
O004202,C00106,2025-12-18 13:40:23.558543,2025-12-21 13:40:23.558543,628.15
O004203,C00683,2024-12-12 12:32:57.272329,2024-12-16 12:32:57.272329,761.8
O004204,C00873,2026-06-02 19:49:43.268484,2026-06-09 19:49:43.268484,221.4
O004205,C00482,2024-10-09 11:15:19.381427,2024-10-16 11:15:19.381427,94.98
O004206,C00537,2024-07-19 06:19:46.092978,2024-07-26 06:19:46.092978,143.63
O004207,C00338,2025-07-26 17:38:38.538857,2025-07-31 17:38:38.538857,180.09
O004208,C00646,2025-05-23 02:25:51.176418,2025-05-25 02:25:51.176418,45.83
O004209,C00438,2025-06-24 22:02:45.003349,2025-06-29 22:02:45.003349,127.72
O004210,C00697,2025-07-03 00:06:34.856648,2025-07-09 00:06:34.856648,282.51
O004211,C00124,2024-09-27 03:39:52.380318,2024-10-04 03:39:52.380318,225.46
O004212,C00384,2025-01-29 03:15:40.308386,2025-02-05 03:15:40.308386,247.7
O004213,C00434,2025-05-25 01:49:43.736644,2025-05-31 01:49:43.736644,368.24
O004214,C00112,2025-05-08 20:42:52.952775,2025-05-15 20:42:52.952775,187.88
O004215,C00407,2026-01-30 04:47:15.851890,2026-02-04 04:47:15.851890,243.03
O004216,C00987,2025-10-28 01:38:45.543672,2025-11-01 01:38:45.543672,1024.91
O004217,C00625,2024-09-23 22:13:21.593360,2024-09-25 22:13:21.593360,430.11
O004218,C00806,2024-09-26 21:51:44.005931,2024-10-02 21:51:44.005931,341.62
O004219,C00645,2025-06-14 06:21:35.011520,2025-06-17 06:21:35.011520,428.72
O004220,C00669,2025-08-01 21:42:17.099684,2025-08-04 21:42:17.099684,377.81
O004221,C00221,2025-02-19 08:54:20.518952,2025-02-22 08:54:20.518952,177.25
O004222,C00939,2025-11-11 23:50:06.294618,2025-11-17 23:50:06.294618,467.51
O004223,C00159,2025-11-19 10:23:49.830653,2025-11-26 10:23:49.830653,197.43
O004224,C00910,2025-12-23 23:48:36.123714,2025-12-27 23:48:36.123714,613.22
O004225,C00755,2024-11-01 11:48:58.861133,2024-11-06 11:48:58.861133,69.58
O004226,C00062,2026-02-17 17:17:03.969480,2026-02-22 17:17:03.969480,161.98
O004227,C00663,2025-10-10 20:38:41.697745,2025-10-16 20:38:41.697745,208.11
O004228,C00445,2026-01-27 22:06:20.435002,2026-02-04 22:06:20.435002,715.48
O004229,C00875,2025-09-03 21:29:50.279159,2025-09-08 21:29:50.279159,271.68
O004230,C00578,2025-01-12 01:49:00.032944,2025-01-16 01:49:00.032944,136.16
O004231,C00409,2025-10-16 11:24:10.582240,2025-10-21 11:24:10.582240,234.12
O004232,C00969,2026-05-27 01:38:44.467086,2026-05-28 01:38:44.467086,533.79
O004233,C00548,2026-04-28 21:52:10.017328,2026-05-03 21:52:10.017328,52.21
O004234,C00341,2026-03-21 08:48:12.265387,2026-03-25 08:48:12.265387,605.7
O004235,C00918,2026-05-25 14:20:08.071425,2026-05-26 14:20:08.071425,129.8
O004236,C00967,2024-07-07 01:17:33.320248,2024-07-10 01:17:33.320248,292.11
O004237,C00281,2026-01-19 20:15:55.729373,2026-01-22 20:15:55.729373,267.75
O004238,C00866,2025-09-25 08:09:26.281698,2025-09-27 08:09:26.281698,325.33
O004239,C00659,2025-02-27 13:36:46.411073,2025-03-03 13:36:46.411073,47.86
O004240,C00366,2026-04-11 11:13:31.215571,2026-04-15 11:13:31.215571,404.49
O004241,C00717,2024-08-15 13:44:44.178525,2024-08-16 13:44:44.178525,324.58
O004242,C00744,2024-07-18 12:24:13.663918,2024-07-23 12:24:13.663918,82.68
O004243,C00261,2024-08-24 17:20:59.394140,2024-08-29 17:20:59.394140,138.46
O004244,C00336,2024-08-28 00:59:24.571066,2024-09-03 00:59:24.571066,233.74
O004245,C00776,2025-08-26 02:42:45.857008,2025-08-28 02:42:45.857008,392.02
O004246,C00701,2024-10-09 00:00:14.211556,2024-10-14 00:00:14.211556,446.84
O004247,C00137,2025-10-05 22:27:17.070175,2025-10-10 22:27:17.070175,362.53
O004248,C00630,2024-09-13 22:00:32.820867,2024-09-16 22:00:32.820867,222.43
O004249,C00165,2026-02-09 07:24:50.219834,2026-02-14 07:24:50.219834,438.48
O004250,C00101,2024-09-02 17:13:43.465772,2024-09-07 17:13:43.465772,70.9
O004251,C00007,2025-11-14 04:16:30.914671,2025-11-21 04:16:30.914671,351.88
O004252,C00448,2024-12-02 05:01:16.388385,2024-12-07 05:01:16.388385,326.72
O004253,C00344,2025-07-12 18:54:28.127592,2025-07-17 18:54:28.127592,259.94
O004254,C00511,2025-07-10 12:04:27.225169,2025-07-11 12:04:27.225169,202.92
O004255,C00138,2025-10-23 04:38:54.023539,2025-10-27 04:38:54.023539,292.8
O004256,C00513,2025-10-14 01:43:28.975931,2025-10-18 01:43:28.975931,148.58
O004257,C00496,2026-05-04 05:11:55.705977,2026-05-08 05:11:55.705977,485.58
O004258,C00240,2026-06-16 14:30:50.526795,2026-06-18 14:30:50.526795,294.45
O004259,C00991,2025-12-21 07:57:13.997385,2025-12-24 07:57:13.997385,221.72
O004260,C00349,2025-10-24 10:07:48.029950,2025-10-29 10:07:48.029950,422.49
O004261,C00371,2025-08-21 15:58:42.820345,2025-08-30 15:58:42.820345,693.07
O004262,C00944,2025-08-21 01:23:57.255540,2025-08-28 01:23:57.255540,513.27
O004263,C00935,2024-07-10 07:21:14.560825,2024-07-14 07:21:14.560825,275.02
O004264,C00053,2026-01-25 00:47:56.948809,2026-01-30 00:47:56.948809,261.77
O004265,C00153,2026-01-06 13:43:34.604159,2026-01-11 13:43:34.604159,258.78
O004266,C00426,2025-06-03 13:37:48.462427,2025-06-08 13:37:48.462427,561.63
O004267,C00505,2026-05-10 02:27:04.817481,2026-05-16 02:27:04.817481,1154.92
O004268,C00216,2024-08-23 16:19:16.624849,2024-08-29 16:19:16.624849,452.5
O004269,C00728,2026-01-24 09:08:58.990331,2026-01-28 09:08:58.990331,671.67
O004270,C00571,2025-09-05 22:20:16.486870,2025-09-12 22:20:16.486870,596.12
O004271,C00478,2025-02-18 09:02:18.578771,2025-02-21 09:02:18.578771,183.81
O004272,C00802,2024-06-26 06:20:01.102487,2024-06-30 06:20:01.102487,562.22
O004273,C00856,2026-06-12 04:23:52.419815,2026-06-20 04:23:52.419815,351.06
O004274,C00431,2025-08-18 04:45:09.227824,2025-08-21 04:45:09.227824,439.26
O004275,C00309,2025-07-07 01:04:36.886480,2025-07-08 01:04:36.886480,197.79
O004276,C00155,2026-01-13 04:59:03.283117,2026-01-19 04:59:03.283117,161.06
O004277,C00219,2026-05-24 12:28:13.750659,2026-05-29 12:28:13.750659,353.5
O004278,C00364,2026-04-17 00:35:17.686437,2026-04-22 00:35:17.686437,115.56
O004279,C00077,2025-10-15 08:10:07.484354,2025-10-18 08:10:07.484354,28.11
O004280,C00212,2026-03-25 20:03:33.995226,2026-03-31 20:03:33.995226,96.76
O004281,C00368,2025-11-08 03:04:41.177822,2025-11-14 03:04:41.177822,457.54
O004282,C00165,2026-04-24 12:35:58.762982,2026-05-01 12:35:58.762982,397.13
O004283,C00651,2025-10-18 11:32:16.722031,2025-10-20 11:32:16.722031,261.76
O004284,C00488,2025-12-17 11:40:05.802514,2025-12-22 11:40:05.802514,408.48
O004285,C00799,2026-01-23 01:01:45.983005,2026-01-31 01:01:45.983005,370.21
O004286,C00668,2026-05-10 00:24:25.557898,2026-05-11 00:24:25.557898,94.88
O004287,C00258,2024-09-28 09:28:33.602170,2024-10-04 09:28:33.602170,390.98
O004288,C00974,2025-12-25 19:46:54.548682,2025-12-28 19:46:54.548682,408.81
O004289,C00136,2025-01-06 02:06:14.350652,2025-01-12 02:06:14.350652,42.42
O004290,C00381,2024-11-10 01:24:04.203557,2024-11-16 01:24:04.203557,435.06
O004291,C00099,2025-05-06 21:15:10.632435,2025-05-12 21:15:10.632435,328.34
O004292,C00549,2025-08-03 09:51:31.300337,2025-08-05 09:51:31.300337,540.13
O004293,C00400,2025-12-17 00:11:03.526057,2025-12-21 00:11:03.526057,422.49
O004294,C00086,2026-05-21 12:57:04.193319,2026-05-26 12:57:04.193319,440.44
O004295,C00706,2025-03-15 08:21:04.583280,2025-03-20 08:21:04.583280,124.39
O004296,C00554,2025-05-11 23:20:30.149803,2025-05-15 23:20:30.149803,224.0
O004297,C00258,2026-06-03 16:45:27.102216,2026-06-06 16:45:27.102216,565.11
O004298,C00678,2024-11-04 22:32:26.111418,2024-11-12 22:32:26.111418,213.62
O004299,C00771,2025-05-29 05:52:18.976741,2025-06-01 05:52:18.976741,356.37
O004300,C00466,2026-01-01 13:28:19.862331,2026-01-08 13:28:19.862331,354.95
O004301,C00580,2025-11-02 18:17:40.118308,2025-11-06 18:17:40.118308,222.87
O004302,C00333,2025-12-04 08:39:04.254714,2025-12-05 08:39:04.254714,573.27
O004303,C00550,2025-02-04 08:35:35.141644,2025-02-09 08:35:35.141644,458.36
O004304,C00160,2025-02-14 21:34:43.133704,2025-02-15 21:34:43.133704,371.1
O004305,C00959,2024-07-05 15:38:13.789264,2024-07-09 15:38:13.789264,371.66
O004306,C00200,2025-06-12 15:05:10.197012,2025-06-18 15:05:10.197012,29.73
O004307,C00216,2025-11-14 17:57:46.097274,2025-11-17 17:57:46.097274,954.42
O004308,C00478,2025-02-17 08:40:42.611114,2025-02-21 08:40:42.611114,388.04
O004309,C00365,2025-03-21 16:33:37.806542,2025-03-27 16:33:37.806542,274.09
O004310,C00052,2025-05-04 01:17:42.864962,2025-05-09 01:17:42.864962,382.65
O004311,C00897,2025-12-30 06:29:58.337599,2026-01-05 06:29:58.337599,313.95
O004312,C00392,2026-04-21 14:30:09.128170,2026-04-27 14:30:09.128170,273.71
O004313,C00666,2026-04-02 07:48:40.782025,2026-04-09 07:48:40.782025,278.31
O004314,C00548,2026-03-23 22:42:48.797520,2026-03-24 22:42:48.797520,218.32
O004315,C00979,2024-11-16 18:12:32.478062,2024-11-19 18:12:32.478062,209.65
O004316,C00819,2024-06-22 15:14:06.384173,2024-06-28 15:14:06.384173,552.58
O004317,C00110,2024-11-26 06:36:36.363200,2024-12-01 06:36:36.363200,79.92
O004318,C00733,2024-09-05 23:54:15.178553,2024-09-07 23:54:15.178553,259.92
O004319,C00402,2026-06-16 21:29:26.411579,2026-06-23 21:29:26.411579,458.09
O004320,C00440,2025-11-12 11:34:38.681851,2025-11-16 11:34:38.681851,390.12
O004321,C00567,2025-01-30 11:50:26.136807,2025-02-02 11:50:26.136807,222.52
O004322,C00432,2025-01-27 11:05:02.287617,2025-02-01 11:05:02.287617,160.32
O004323,C00995,2025-12-15 11:49:00.610792,2025-12-20 11:49:00.610792,585.1
O004324,C00293,2025-05-28 08:53:43.389562,2025-06-02 08:53:43.389562,82.58
O004325,C00939,2024-11-16 07:35:48.184598,2024-11-20 07:35:48.184598,228.26
O004326,C00962,2025-04-30 05:10:19.613256,2025-05-03 05:10:19.613256,187.47
O004327,C00661,2026-05-30 12:42:37.945417,2026-06-04 12:42:37.945417,229.3
O004328,C00748,2025-03-25 01:08:02.817964,2025-04-03 01:08:02.817964,432.7
O004329,C00398,2025-06-14 06:48:37.606699,2025-06-24 06:48:37.606699,254.91
O004330,C00864,2026-03-07 15:52:30.530729,2026-03-12 15:52:30.530729,323.0
O004331,C00727,2025-03-13 01:25:39.110969,2025-03-16 01:25:39.110969,63.13
O004332,C00736,2024-09-03 16:44:21.624117,2024-09-06 16:44:21.624117,120.23
O004333,C00878,2025-08-10 13:58:46.742296,2025-08-14 13:58:46.742296,268.32
O004334,C00513,2024-09-09 16:37:02.387571,2024-09-11 16:37:02.387571,256.16
O004335,C00432,2024-12-05 01:41:04.249744,2024-12-11 01:41:04.249744,256.46
O004336,C00907,2025-03-06 05:39:30.760477,2025-03-11 05:39:30.760477,80.03
O004337,C00478,2025-12-16 16:44:20.853966,2025-12-21 16:44:20.853966,52.5
O004338,C00345,2025-07-13 17:34:02.602188,2025-07-17 17:34:02.602188,63.13
O004339,C00877,2024-09-16 08:00:35.142599,2024-09-22 08:00:35.142599,202.33
O004340,C00350,2025-01-16 10:12:29.442928,2025-01-18 10:12:29.442928,217.19
O004341,C00078,2025-10-02 19:03:14.080162,2025-10-03 19:03:14.080162,734.36
O004342,C00955,2026-04-19 05:29:55.518808,2026-04-25 05:29:55.518808,474.39
O004343,C00093,2024-10-27 20:12:35.683898,2024-11-02 20:12:35.683898,384.72
O004344,C00680,2024-08-25 19:39:35.406542,2024-08-30 19:39:35.406542,319.78
O004345,C00873,2026-02-18 01:54:08.481596,2026-02-24 01:54:08.481596,52.21
O004346,C00365,2026-02-12 13:56:45.748482,2026-02-15 13:56:45.748482,166.64
O004347,C00470,2025-07-04 06:58:26.183760,2025-07-08 06:58:26.183760,284.04
O004348,C00482,2026-02-10 18:03:41.990025,2026-02-18 18:03:41.990025,356.54
O004349,C00511,2026-03-15 07:16:57.582887,2026-03-23 07:16:57.582887,349.16
O004350,C00601,2025-02-28 10:01:54.490232,2025-03-06 10:01:54.490232,959.23
O004351,C00436,2024-08-22 11:39:20.341046,2024-08-30 11:39:20.341046,109.11
O004352,C00393,2024-09-23 12:16:57.000338,2024-09-29 12:16:57.000338,734.21
O004353,C00132,2026-02-02 19:04:06.646824,2026-02-05 19:04:06.646824,246.31
O004354,C00254,2024-07-26 13:11:15.936508,2024-08-02 13:11:15.936508,399.13
O004355,C00955,2025-02-07 22:46:51.909201,2025-02-11 22:46:51.909201,344.25
O004356,C00875,2025-01-16 07:28:14.478360,2025-01-21 07:28:14.478360,190.56
O004357,C00651,2025-11-13 23:19:59.631551,2025-11-18 23:19:59.631551,33.14
O004358,C00823,2024-06-27 11:26:54.634293,2024-07-04 11:26:54.634293,394.71
O004359,C00874,2025-03-26 15:35:45.143765,2025-03-30 15:35:45.143765,327.88
O004360,C00446,2024-09-18 19:31:14.030211,2024-09-19 19:31:14.030211,304.05
O004361,C00019,2025-12-25 11:06:28.506054,2026-01-01 11:06:28.506054,156.36
O004362,C00987,2025-10-19 10:51:23.558904,2025-10-27 10:51:23.558904,34.02
O004363,C00455,2024-09-03 11:49:53.984730,2024-09-05 11:49:53.984730,89.4
O004364,C00227,2025-10-17 08:59:39.723222,2025-10-24 08:59:39.723222,284.14
O004365,C00981,2025-04-14 02:54:31.544044,2025-04-20 02:54:31.544044,481.05
O004366,C00408,2026-02-22 16:55:16.896752,2026-02-25 16:55:16.896752,51.81
O004367,C00874,2024-09-30 16:31:37.598174,2024-10-05 16:31:37.598174,163.08
O004368,C00065,2025-02-01 08:14:19.075488,2025-02-03 08:14:19.075488,262.7
O004369,C00502,2025-02-19 17:33:45.103210,2025-02-21 17:33:45.103210,91.21
O004370,C00123,2025-10-03 05:52:02.685468,2025-10-09 05:52:02.685468,348.56
O004371,C00760,2024-07-13 05:54:38.675081,2024-07-20 05:54:38.675081,42.42
O004372,C00311,2026-01-14 18:02:20.986163,2026-01-18 18:02:20.986163,198.71
O004373,C00140,2025-09-28 04:31:32.478149,2025-10-01 04:31:32.478149,276.02
O004374,C00670,2025-12-22 17:01:27.160963,2025-12-27 17:01:27.160963,297.89
O004375,C00467,2024-10-14 03:22:42.814307,2024-10-15 03:22:42.814307,205.9
O004376,C00529,2025-07-21 19:31:04.233307,2025-07-26 19:31:04.233307,161.06
O004377,C00649,2025-05-01 20:45:47.661190,2025-05-04 20:45:47.661190,495.97
O004378,C00966,2025-10-28 17:48:17.942401,2025-10-31 17:48:17.942401,333.38
O004379,C00153,2025-07-12 09:31:24.582978,2025-07-17 09:31:24.582978,37.92
O004380,C00677,2025-09-22 18:54:03.580028,2025-09-27 18:54:03.580028,347.85
O004381,C00393,2025-11-10 02:02:25.751913,2025-11-15 02:02:25.751913,28.94
O004382,C00728,2025-01-09 13:35:20.265270,2025-01-13 13:35:20.265270,293.22
O004383,C00806,2025-01-16 14:41:55.094028,2025-01-19 14:41:55.094028,137.49
O004384,C00699,2025-05-19 22:54:36.014040,2025-05-20 22:54:36.014040,67.1
O004385,C00862,2025-12-11 03:26:30.048271,2025-12-17 03:26:30.048271,53.47
O004386,C00305,2025-10-02 21:29:57.858262,2025-10-04 21:29:57.858262,134.52
O004387,C00503,2025-03-25 12:44:17.432221,2025-03-29 12:44:17.432221,427.83
O004388,C00743,2026-04-29 07:46:22.785673,2026-05-04 07:46:22.785673,94.21
O004389,C00559,2026-04-28 23:04:34.398395,2026-05-03 23:04:34.398395,60.51
O004390,C00693,2024-11-21 05:19:19.528515,2024-11-27 05:19:19.528515,526.44
O004391,C00080,2025-01-26 10:56:20.396681,2025-01-30 10:56:20.396681,378.54
O004392,C00523,2025-09-11 15:21:58.655091,2025-09-15 15:21:58.655091,307.8
O004393,C00392,2024-08-17 18:14:16.363730,2024-08-22 18:14:16.363730,499.19
O004394,C00045,2026-03-30 05:32:11.049456,2026-04-07 05:32:11.049456,249.53
O004395,C00184,2025-08-29 17:17:19.064029,2025-08-30 17:17:19.064029,262.87
O004396,C00706,2025-04-14 00:21:37.022220,2025-04-21 00:21:37.022220,23.22
O004397,C00024,2025-08-16 09:19:18.920115,2025-08-20 09:19:18.920115,379.02
O004398,C00136,2025-04-19 03:00:23.586857,2025-04-24 03:00:23.586857,36.37
O004399,C00714,2026-01-26 08:40:45.632882,2026-01-27 08:40:45.632882,238.79
O004400,C00112,2026-05-14 03:01:13.564853,2026-05-20 03:01:13.564853,429.81
O004401,C00873,2024-06-27 07:45:15.955124,2024-07-03 07:45:15.955124,449.56
O004402,C00060,2025-04-18 04:01:31.278484,2025-04-21 04:01:31.278484,334.64
O004403,C00815,2026-02-19 08:12:47.001020,2026-02-20 08:12:47.001020,118.49
O004404,C00752,2026-05-04 12:42:09.462597,2026-05-07 12:42:09.462597,106.32
O004405,C00955,2026-01-08 13:01:01.476265,2026-01-09 13:01:01.476265,116.88
O004406,C00617,2025-04-24 23:08:58.928973,2025-04-25 23:08:58.928973,95.36
O004407,C00294,2025-10-29 10:15:51.223156,2025-11-03 10:15:51.223156,129.99
O004408,C00923,2026-02-12 03:23:39.171449,2026-02-18 03:23:39.171449,184.83
O004409,C00854,2024-10-28 15:05:27.442475,2024-10-31 15:05:27.442475,367.28
O004410,C00553,2025-10-16 13:56:07.036068,2025-10-22 13:56:07.036068,331.07
O004411,C00423,2025-07-27 00:12:52.180753,2025-07-29 00:12:52.180753,164.62
O004412,C00225,2026-03-21 20:03:10.489539,2026-03-30 20:03:10.489539,417.78
O004413,C00945,2025-01-30 00:53:50.239271,2025-02-02 00:53:50.239271,269.96
O004414,C00566,2026-06-01 20:38:26.795333,2026-06-06 20:38:26.795333,222.87
O004415,C00021,2024-10-14 10:17:01.544781,2024-10-21 10:17:01.544781,355.36
O004416,C00085,2025-05-31 15:18:51.055752,2025-06-01 15:18:51.055752,516.09
O004417,C00689,2025-05-28 06:54:46.151227,2025-05-29 06:54:46.151227,82.68
O004418,C00393,2024-11-19 20:56:27.730840,2024-11-24 20:56:27.730840,271.03
O004419,C00209,2025-06-14 10:07:43.128337,2025-06-22 10:07:43.128337,256.21
O004420,C00172,2024-07-02 22:11:31.141361,2024-07-09 22:11:31.141361,58.2
O004421,C00159,2025-06-25 15:30:43.015413,2025-07-01 15:30:43.015413,123.78
O004422,C00345,2025-04-02 06:54:53.620732,2025-04-06 06:54:53.620732,244.91
O004423,C00282,2025-07-30 17:52:24.556209,2025-08-03 17:52:24.556209,67.64
O004424,C00689,2025-09-06 23:21:56.740972,2025-09-12 23:21:56.740972,388.87
O004425,C00280,2026-02-09 17:42:26.664762,2026-02-15 17:42:26.664762,86.82
O004426,C00426,2025-07-18 06:58:34.508498,2025-07-24 06:58:34.508498,585.49
O004427,C00677,2025-07-24 22:31:09.894740,2025-07-28 22:31:09.894740,156.63
O004428,C00217,2025-09-07 01:31:27.111577,2025-09-12 01:31:27.111577,394.81
O004429,C00787,2025-12-01 18:03:12.931955,2025-12-09 18:03:12.931955,136.89
O004430,C00730,2025-11-13 13:03:41.785697,2025-11-14 13:03:41.785697,199.17
O004431,C00212,2025-07-28 01:52:01.516865,2025-08-02 01:52:01.516865,279.73
O004432,C00948,2025-03-08 14:47:50.819676,2025-03-11 14:47:50.819676,388.27
O004433,C00921,2024-10-13 16:10:20.520731,2024-10-17 16:10:20.520731,248.01
O004434,C00874,2025-01-12 08:38:22.103380,2025-01-15 08:38:22.103380,22.49
O004435,C00343,2024-11-21 09:51:17.974067,2024-11-23 09:51:17.974067,168.0
O004436,C00190,2024-08-11 21:54:22.021363,2024-08-18 21:54:22.021363,239.0
O004437,C00499,2024-12-08 13:30:21.798441,2024-12-10 13:30:21.798441,133.0
O004438,C00684,2024-08-12 01:10:37.976361,2024-08-18 01:10:37.976361,416.98
O004439,C00227,2025-08-23 05:27:12.432835,2025-08-27 05:27:12.432835,598.11
O004440,C00119,2024-09-23 01:43:37.758276,2024-09-28 01:43:37.758276,623.7
O004441,C00602,2026-03-31 10:46:25.814680,2026-04-05 10:46:25.814680,294.12
O004442,C00283,2026-06-17 05:39:41.416521,2026-06-19 05:39:41.416521,67.83
O004443,C00283,2024-08-31 16:26:01.202705,2024-09-05 16:26:01.202705,165.6
O004444,C00216,2025-04-03 06:39:56.660346,2025-04-05 06:39:56.660346,220.67
O004445,C00787,2024-11-26 23:22:27.774268,2024-12-01 23:22:27.774268,397.8
O004446,C00287,2024-08-19 04:45:07.536109,2024-08-23 04:45:07.536109,550.18
O004447,C00429,2025-05-10 04:23:14.114144,2025-05-12 04:23:14.114144,171.46
O004448,C00420,2026-04-18 23:07:24.553878,2026-04-23 23:07:24.553878,97.68
O004449,C00527,2025-07-23 22:38:29.422361,2025-07-24 22:38:29.422361,377.25
O004450,C00345,2025-02-27 08:50:21.575471,2025-03-06 08:50:21.575471,227.72
